runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.0333282,0,50112,3,50036,46719,3,6,0.0078645,0.076391,1246385,4687014,141165,1814,0.935388,InitLNS(PP),ost003d-instances/ost003d-random-1.scen
