runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.161534,15898,16112,14511,14511,16,1.26667,0.0624148,0,9.98633e+06,38153,90586,5461,121,0.337974,LNS(PP;PP),ost003d-instances/ost003d-random-3.scen
0.207113,15898,16112,14511,14511,16,1.26667,0.0597955,0,9.98633e+06,38153,90586,5461,121,0.335913,LNS(PP;PP),ost003d-instances/ost003d-random-3.scen
0.145575,15898,16112,14511,14511,16,1.26667,0.0591757,0,9.98633e+06,38153,90586,5461,121,0.314029,LNS(PP;PP),ost003d-instances/ost003d-random-3.scen
0.148615,15898,16112,14511,14511,16,1.26667,0.0600135,0,9.98633e+06,38153,90586,5461,121,0.308178,LNS(PP;PP),ost003d-instances/ost003d-random-3.scen
0.234224,15898,16112,14511,14511,16,1.26667,0.0595217,0,9.98634e+06,38153,90586,5461,121,0.314681,LNS(PP;PP),ost003d-instances/ost003d-random-3.scen
