runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
16.9718,92376,98499,77111,77111,16,1.33333,1.49229,0,1.09949e+08,3888132,5314692,2461014,1720,1.57252,LNS(PP;PP),ost003d-instances/ost003d-random-1.scen
14.0863,92376,98499,77111,77111,16,1.33333,1.05367,0,1.09944e+08,3888132,5314692,2461014,1720,1.54517,LNS(PP;PP),ost003d-instances/ost003d-random-1.scen
