runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.678212,16611,18287,16132,16132,51,1.26,0.0719305,0,3.44911e+06,134741,423600,14413,330,0.311237,LNS(PP;PP),ost003d-instances/ost003d-random-1.scen
