runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.0576883,0,16611,2,16627,16132,6,6.6,0.00336279,0.060964,134741,423600,14413,330,0.311237,InitLNS(PP),ost003d-instances/ost003d-random-1.scen
