runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.027713,0,49992,1,49934,45937,2,8,0.00926042,0.0184525,1718825,5585591,426056,2048,0.992825,InitLNS(PP),ost003d-instances/ost003d-random-4.scen
0.0270927,0,49992,1,49934,45937,2,8,0.00856171,0.018531,1718825,5585591,426056,2048,0.925276,InitLNS(PP),ost003d-instances/ost003d-random-4.scen
0.0266169,0,49992,1,49934,45937,2,8,0.00827958,0.0183373,1718825,5585591,426056,2048,0.928997,InitLNS(PP),ost003d-instances/ost003d-random-4.scen
0.0273246,0,49992,1,49934,45937,2,8,0.00846587,0.0188587,1718825,5585591,426056,2048,0.927899,InitLNS(PP),ost003d-instances/ost003d-random-4.scen
0.0264517,0,49992,1,49934,45937,2,8,0.00820667,0.0182451,1718825,5585591,426056,2048,0.930072,InitLNS(PP),ost003d-instances/ost003d-random-4.scen
