runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.0145935,0,13454,3,13486,13309,3,8,0.00259317,0.0360011,63872,210816,1978,233,0.30933,InitLNS(PP),ost003d-instances/ost003d-random-4.scen
