runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.369119,13419,14153,13309,13309,51,1.68,0.0467037,0,792098,63872,210816,1978,233,0.30933,LNS(PP;PP),ost003d-instances/ost003d-random-4.scen
