runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
1.31696,50485,51821,44343,44343,21,1.95,0.311361,0,4.4221e+07,281354,870972,37323,550,0.919007,LNS(PP;PP),ost003d-instances/ost003d-random-3.scen
