runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
3.91718,46710,49131,43126,43126,51,1.46,0.404831,0,2.58077e+07,580321,1920252,89058,980,0.995266,LNS(PP;PP),ost003d-instances/ost003d-random-5.scen
