runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
20.1791,48899,52967,45937,45937,51,1.82,0.44715,0,2.13544e+07,3133987,9922564,860577,3488,0.954459,LNS(PP;PP),ost003d-instances/ost003d-random-4.scen
