runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
7.37793,51769,56429,47968,47968,51,2.16,0.383639,0,2.73755e+07,1234338,3354016,440372,1495,0.929718,LNS(PP;PP),ost003d-instances/ost003d-random-2.scen
