runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
2.98278,47479,49131,43126,43126,16,1.6,0.350031,0,3.13428e+07,430727,1316477,71906,730,0.924373,LNS(PP;PP),ost003d-instances/ost003d-random-5.scen
2.35319,47479,49131,43126,43126,16,1.6,0.346351,0,3.13421e+07,430727,1316477,71906,730,0.929156,LNS(PP;PP),ost003d-instances/ost003d-random-5.scen
