runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.0104265,0,15911,1,15976,14511,2,7,0.00301563,0.00741092,38153,90586,5461,121,0.313364,InitLNS(PP),ost003d-instances/ost003d-random-3.scen
